,coating,mdr,np_size_min__nm_,np_size_max__nm_,np_size_avg__nm_,time_set__hours_,min_Incub_period__h,avg_Incub_period__h,max_Incub_period__h,growth_temp__C_,biosafety_level,Solvent_polar,Valance_electron,amw,lipinskiHBA,NumHBA,labuteASA,CrippenClogP,chi0v,hallKierAlpha,kappa1,ses04980,lms00340,elf00640,acb00984,enz00907,eab00230,sent00640,cbra00730,lpc00640,lfr03018,bamb00240,prot02020,vdn00561,cal01250,spyh02060,ssp00052,ctp00563,cne00920,efu00650,seg00401,cvi01120,lrg00561,lmq00071,bce00040,seb00900,kpj00984,prp00052,ecl00785,lac01250,seec01054,paeo00920,ehr00740,smaz00053,seps00450,paep00230,abm00074,eni02020,bcq04122,elu00440,abz00600,ell00040,cfd00999,kpi00670,pag02060,smua01212,paem04148,sml00900,kpx00780,bbe01053,bsx03440,ecol01212,pvl03250,stv00470,abal00430,senj01320,psnc01200,sef00040,smb02060,pswo01310,sgo00130,cln00074,sdy00541,pskp00362,kpo00361,eclg02040,sams00410,cjx00260,pae00061,ecan04981,msh00380,bmeg01240,bsp03010,cot00510,afm00750,sha00040,kpb00622,cdu00332,ane00360,ani00260,abc00521,stra01503,kpne00470,sub00770,apa03070,pmib00907,eam00600,psmt00633,paf00290,efq00520,edj00361,vpl00760,bsn00920,cjz00660,eld00540,sep00630,bca00053,afv00010,lmj00030,hav02010,sor00910,eft00130,saud00430,stm00040,eco00564,paeb00999,cjr00520,pvg00525,pmed02025,seo00190,stt00650,pmp00511,sfn03410,klm00621,sty00640,set03060,sab00362,efl00780,enq00622,fnu00730,bpum01502,smw00280,sins00290,kpnu00380,abd00997,send00541,mlu00620,bacteria,method,shape,Solvent_for_extract,Bacteria,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,common_environment,prim_specific_habitat,sec_habitat,Red_env_type,Red_env_strength,Capping_type,Bio_component_class,Template_type,Post_treatment,Source_origin,MIC_NP___g_mL_
24,0,0,6.86,16.53,9.25,24.0,1.5,4,24,37.0,1,0,11,63.546,0.0,0.0,17.964098032124472,-0.0025,1.243163121016122,0.5194805194805194,1.5194805194805197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escherichia coli,MBC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,strong,none,,none,none,lab,5.393627546352362
25,0,0,6.86,16.53,9.25,24.0,1.5,4,24,37.0,1,0,11,63.546,0.0,0.0,17.964098032124472,-0.0025,1.243163121016122,0.5194805194805194,1.5194805194805197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escherichia coli,MBC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,strong,none,,none,none,lab,5.703782474656201
26,0,0,6.86,16.53,9.25,24.0,4.0,8,24,37.0,2,0,11,63.546,0.0,0.0,17.964098032124472,-0.0025,1.243163121016122,0.5194805194805194,1.5194805194805197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,strong,none,,none,none,lab,4.941642422609304
27,0,0,6.86,16.53,9.25,24.0,4.0,8,24,37.0,2,0,11,63.546,0.0,0.0,17.964098032124472,-0.0025,1.243163121016122,0.5194805194805194,1.5194805194805197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,strong,none,,none,none,lab,4.941642422609304
28,0,0,6.86,16.53,9.25,24.0,4.0,8,24,37.0,2,0,11,63.546,0.0,0.0,17.964098032124472,-0.0025,1.243163121016122,0.5194805194805194,1.5194805194805197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,strong,none,,none,none,lab,4.941642422609304
29,0,0,6.86,16.53,9.25,24.0,4.0,8,24,37.0,2,0,11,63.546,0.0,0.0,17.964098032124472,-0.0025,1.243163121016122,0.5194805194805194,1.5194805194805197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus aureus,MBC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,strong,none,,none,none,lab,5.075173815233827
30,0,0,6.86,16.53,9.25,24.0,4.0,8,24,37.0,2,0,11,63.546,0.0,0.0,17.964098032124472,-0.0025,1.243163121016122,0.5194805194805194,1.5194805194805197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus aureus,MBC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,strong,none,,none,none,lab,5.075173815233827
31,0,0,6.86,16.53,9.25,24.0,4.0,8,24,37.0,2,0,11,63.546,0.0,0.0,17.964098032124472,-0.0025,1.243163121016122,0.5194805194805194,1.5194805194805197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus aureus,MBC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,strong,none,,none,none,lab,5.075173815233827
32,0,0,15.0,25.0,20.0,18.0,3.0,12,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",chemical,medium,small-molecule,,none,none,commercial,4.852030263919617
33,0,0,15.0,25.0,20.0,18.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,2.772588722239781
34,0,0,15.0,25.0,20.0,18.0,6.0,12,24,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus epidermidis,MIC,spherical,water,Staphylococcus epidermidis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,non-pathogenic,p,human,skin,medical surfaces,chemical,medium,small-molecule,,none,none,commercial,5.545177444479562
35,0,0,15.0,25.0,20.0,18.0,8.0,18,48,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acinetobacter baumannii,MIC,spherical,water,Acinetobacter baumannii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,nature,soil,nosocomial,chemical,medium,small-molecule,,none,none,commercial,3.4657359027997265
36,0,0,15.0,25.0,20.0,18.0,1.5,2,4,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,commercial,4.158883083359672
37,0,0,15.0,25.0,20.0,18.0,18.0,24,48,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,chemical,medium,small-molecule,,none,none,commercial,5.545177444479562
38,0,0,15.0,25.0,20.0,18.0,6.0,12,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus saprophyticus,MIC,spherical,water,Staphylococcus saprophyticus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saprophyticus,opportunistic pathogen,p,human,bladder,clinical samples (urine),chemical,medium,small-molecule,,none,none,commercial,5.545177444479562
39,0,0,15.0,25.0,20.0,18.0,6.0,24,48,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus sciuri,MIC,spherical,water,Staphylococcus sciuri,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Mammaliicoccus,Staphylococcus sp.,opportunistic pathogen,p,human,skin,guts,chemical,medium,small-molecule,,none,none,commercial,5.545177444479562
40,0,0,15.0,25.0,20.0,24.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,-0.4700036292457356
41,0,0,15.0,25.0,20.0,24.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,2.772588722239781
42,0,0,15.0,25.0,20.0,24.0,18.0,24,48,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,chemical,medium,small-molecule,,none,none,commercial,5.545177444479562
43,0,0,15.0,25.0,20.0,24.0,6.0,12,24,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus epidermidis,MIC,spherical,water,Staphylococcus epidermidis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,non-pathogenic,p,human,skin,medical surfaces,chemical,medium,small-molecule,,none,none,commercial,5.545177444479562
44,0,0,15.0,25.0,20.0,24.0,6.0,12,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus saprophyticus,MIC,spherical,water,Staphylococcus saprophyticus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus saprophyticus,opportunistic pathogen,p,human,bladder,clinical samples (urine),chemical,medium,small-molecule,,none,none,commercial,5.545177444479562
45,0,0,15.0,25.0,20.0,24.0,6.0,24,48,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Staphylococcus sciuri,MIC,spherical,water,Staphylococcus sciuri,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Mammaliicoccus,Staphylococcus sp.,opportunistic pathogen,p,human,skin,guts,chemical,medium,small-molecule,,none,none,commercial,5.545177444479562
46,0,0,15.0,25.0,20.0,24.0,8.0,18,48,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Acinetobacter baumannii,MIC,spherical,water,Acinetobacter baumannii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,nature,soil,nosocomial,chemical,medium,small-molecule,,none,none,commercial,3.4657359027997265
47,0,0,15.0,25.0,20.0,24.0,1.5,2,4,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,commercial,4.158883083359672
48,0,0,15.0,25.0,20.0,24.0,3.0,12,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",chemical,medium,small-molecule,,none,none,commercial,4.852030263919617
49,1,0,15.0,25.0,20.0,18.0,1.5,2,4,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,non-pathogenic,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,commercial,4.158883083359672
