,coating,mdr,np_size_min__nm_,np_size_max__nm_,np_size_avg__nm_,time_set__hours_,min_Incub_period__h,avg_Incub_period__h,max_Incub_period__h,growth_temp__C_,biosafety_level,Solvent_polar,Valance_electron,amw,lipinskiHBA,NumHBA,labuteASA,CrippenClogP,chi0v,hallKierAlpha,kappa1,bacteria,method,shape,Solvent_for_extract,Bacteria,Superkingdom,Kingdom,Phylum,Class,Order,Family,Genus,Species,bac_type,gram,common_environment,prim_specific_habitat,sec_habitat,Red_env_type,Red_env_strength,Capping_type,Bio_component_class,Template_type,Post_treatment,Source_origin,MIC_NP___g_mL_,reference
50,1,0,15.0,25.0,20.0,18.0,3.0,12,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",chemical,medium,small-molecule,,none,none,commercial,4.852030263919617,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/
51,1,0,15.0,25.0,20.0,18.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,2.772588722239781,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/
52,1,0,15.0,25.0,20.0,18.0,8.0,18,48,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Acinetobacter baumannii,MIC,spherical,water,Acinetobacter baumannii,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Moraxellales,Moraxellaceae,Acinetobacter,Acinetobacter baumannii,pathogenic,n,nature,soil,nosocomial,chemical,medium,small-molecule,,none,none,commercial,3.4657359027997265,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/
53,1,0,15.0,25.0,20.0,18.0,18.0,24,48,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,opportunistic pathogen,p,nosocomial,"clinical samples (blood, sputum)",skin,chemical,medium,small-molecule,,none,none,commercial,5.545177444479562,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/
54,1,0,15.0,25.0,20.0,18.0,6.0,12,24,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus epidermidis,MIC,spherical,water,Staphylococcus epidermidis,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis,non-pathogenic,p,human,skin,medical surfaces,chemical,medium,small-molecule,,none,none,commercial,5.545177444479562,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9495250/
55,1,0,60.0,60.0,60.0,20.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,0.9162907318741552,https://journals.asm.org/doi/10.1128/aac.03170-14#ref-list-1
56,0,0,10.0,10.0,10.0,24.0,4.0,8,12,37.0,2,1,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),bio,weak,none,mixed,none,none,lab,-1.4524341636244356,https://journals.asm.org/doi/10.1128/aac.03170-14#ref-list-1
57,1,0,10.0,10.0,10.0,20.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,5.455321115357702,https://journals.asm.org/doi/10.1128/aac.03170-14#ref-list-1
58,1,0,20.0,20.0,20.0,20.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,6.437751649736401,https://journals.asm.org/doi/10.1128/aac.03170-14#ref-list-1
59,1,0,40.0,40.0,40.0,20.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,0.2231435513142097,https://journals.asm.org/doi/10.1128/aac.03170-14#ref-list-1
60,1,0,60.0,60.0,60.0,20.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,0.9162907318741552,https://journals.asm.org/doi/10.1128/aac.03170-14#ref-list-1
61,1,0,100.0,100.0,100.0,20.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,2.0149030205422647,https://journals.asm.org/doi/10.1128/aac.03170-14#ref-list-1
62,0,0,28.0,28.0,28.0,24.0,1.5,4,24,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,commercial,-0.2231435513142097,https://doi.org/10.1016/j.colsurfb.2016.03.007
63,0,0,28.0,28.0,28.0,24.0,1.5,4,24,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,commercial,1.2237754316221157,https://doi.org/10.1016/j.colsurfb.2016.03.007
64,0,0,15.0,30.0,28.0,24.0,1.5,4,24,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,commercial,3.218875824868201,https://doi.org/10.1016/j.colsurfb.2016.03.007
65,0,0,28.0,28.0,28.0,24.0,3.0,12,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",chemical,medium,small-molecule,,none,none,commercial,1.2237754316221157,https://doi.org/10.1016/j.colsurfb.2016.03.007
66,0,0,28.0,28.0,28.0,24.0,3.0,12,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",chemical,medium,small-molecule,,none,none,commercial,1.916922612182061,https://doi.org/10.1016/j.colsurfb.2016.03.007
67,0,1,28.0,28.0,28.0,24.0,1.5,4,24,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,commercial,-0.2231435513142097,https://www.sciencedirect.com/science/article/pii/S0927776516301515?via%3Dihub
68,0,1,28.0,28.0,28.0,24.0,1.5,4,24,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,commercial,1.2237754316221157,https://www.sciencedirect.com/science/article/pii/S0927776516301515?via%3Dihub
69,0,1,28.0,28.0,28.0,24.0,3.0,12,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",chemical,medium,small-molecule,,none,none,commercial,1.2237754316221157,https://www.sciencedirect.com/science/article/pii/S0927776516301515?via%3Dihub
70,0,1,28.0,28.0,28.0,24.0,3.0,12,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Klebsiella pneumoniae,MIC,spherical,water,Klebsiella pneumoniae,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Klebsiella,Klebsiella pneumoniae,opportunistic pathogen,n,nosocomial,lungs,"clinical samples (blood, wound swabs)",chemical,medium,small-molecule,,none,none,commercial,1.916922612182061,https://www.sciencedirect.com/science/article/pii/S0927776516301515?via%3Dihub
71,0,0,31.0,69.0,45.26,24.0,4.0,10,16,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Bacillus cereus,MIC,spherical,water,Bacillus cereus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,pathogenic,p,nature,soil,plants,chemical,medium,small-molecule,,none,none,commercial,3.218875824868201,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00167/full
72,0,0,31.0,69.0,45.26,24.0,4.0,10,16,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Bacillus cereus,MBC,spherical,water,Bacillus cereus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillus cereus,pathogenic,p,nature,soil,plants,chemical,medium,small-molecule,,none,none,commercial,3.912023005428146,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00167/full
73,0,0,31.0,69.0,45.26,24.0,1.5,4,24,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MIC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,commercial,3.912023005428146,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00167/full
74,0,0,31.0,69.0,45.26,24.0,1.5,4,24,37.0,1,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Escherichia coli,MBC,spherical,water,Escherichia coli,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Escherichia,Escherichia coli,opportunistic pathogen,n,human,guts,mouth,chemical,medium,small-molecule,,none,none,commercial,4.605170185988092,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00167/full
75,0,0,31.0,69.0,45.26,24.0,16.0,24,48,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Listeria monocytogenes,MIC,spherical,water,Listeria monocytogenes,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes,pathogenic,p,nature,soil,food,chemical,medium,small-molecule,,none,none,commercial,3.218875824868201,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00167/full
76,0,0,31.0,69.0,45.26,24.0,16.0,24,48,33.5,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Listeria monocytogenes,MBC,spherical,water,Listeria monocytogenes,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes,pathogenic,p,nature,soil,food,chemical,medium,small-molecule,,none,none,commercial,3.912023005428146,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00167/full
77,0,0,31.0,69.0,45.26,24.0,4.0,7,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Salmonella enterica subsp. enterica serovar Typhimurium   ,MIC,spherical,water,Salmonella typhimurium,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,human,meat,"clinical samples (blood, stool, urine)",chemical,medium,small-molecule,,none,none,commercial,3.912023005428146,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00167/full
78,0,0,31.0,69.0,45.26,24.0,4.0,7,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Salmonella enterica subsp. enterica serovar Typhimurium   ,MBC,spherical,water,Salmonella typhimurium,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Enterobacterales,Enterobacteriaceae,Salmonella,Salmonella enterica subsp. enterica serovar Typhimurium,pathogenic,n,human,meat,"clinical samples (blood, stool, urine)",chemical,medium,small-molecule,,none,none,commercial,4.605170185988092,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00167/full
79,0,0,31.0,69.0,45.26,24.0,4.0,8,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,medium,small-molecule,,none,none,commercial,2.525728644308256,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00167/full
80,0,0,31.0,69.0,45.26,24.0,4.0,8,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MBC,spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,medium,small-molecule,,none,none,commercial,3.218875824868201,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00167/full
81,0,0,52.7,58.5,55.6,24.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,quasi-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,0.0582689081239758,https://www.frontiersin.org/articles/10.3389/fmicb.2018.01349/full
82,0,0,52.7,58.5,55.6,24.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,quasi-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,0.0582689081239758,https://www.frontiersin.org/articles/10.3389/fmicb.2018.01349/full
83,0,0,52.7,58.5,55.6,24.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MIC,quasi-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,1.4469189829363254,https://www.frontiersin.org/articles/10.3389/fmicb.2018.01349/full
84,0,0,52.7,58.5,55.6,24.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MBC,quasi-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,0.7537718023763802,https://www.frontiersin.org/articles/10.3389/fmicb.2018.01349/full
85,0,0,52.7,58.5,55.6,24.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MBC,quasi-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,1.4469189829363254,https://www.frontiersin.org/articles/10.3389/fmicb.2018.01349/full
86,0,0,52.7,58.5,55.6,24.0,4.0,8,12,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Pseudomonas aeruginosa,MBC,quasi-spherical,water,Pseudomonas aeruginosa,Prokaryota,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa,opportunistic pathogen,n,nosocomial,"clinical samples (sputum, urine)",clinical samples (wound swabs),chemical,medium,small-molecule,,none,none,commercial,0.7537718023763802,https://www.frontiersin.org/articles/10.3389/fmicb.2018.01349/full
87,0,0,52.7,58.5,55.6,24.0,4.0,8,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,quasi-spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,medium,small-molecule,,none,none,commercial,2.1400661634962708,https://www.frontiersin.org/articles/10.3389/fmicb.2018.01349/full
88,0,0,52.7,58.5,55.6,24.0,4.0,8,24,37.0,2,0,11,107.868,0.0,0.0,23.001880613197383,-0.0025,1.7837651700316897,0.7402597402597404,1.7402597402597404,Staphylococcus aureus,MIC,quasi-spherical,water,Staphylococcus aureus,Prokaryota,Bacteria,Bacillota,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus aureus,pathogenic,p,human,skin,nasopharynx,chemical,medium,small-molecule,,none,none,commercial,2.1400661634962708,https://www.frontiersin.org/articles/10.3389/fmicb.2018.01349/full
