;np_size_min__nm_;np_size_avg__nm_;np_size_max__nm_;Source_origin;method;Capping_type;time_set__hours_;Solvent_for_extract;shape;Template_type;Bio_component_class;chi0v;Red_env_strength;Red_env_type;coating;Valance_electron;Solvent_polar;mdr;prim_specific_habitat;lipinskiHBA;CrippenClogP;max_Incub_period__h;hallKierAlpha;amw;avg_Incub_period__h;K07123;kappa1;K03629;min_Incub_period__h;K07050;K20345;NumHBA;sec_habitat;bac_type;K23945;common_environment;K01191;K13566;K07484;K25602;K11206;K07486;K12942;K01153;K02027;K00849;K01878;K00432;K01026;K10844;K03741;K00252;K01190;K03703;K09936;K07485;K07778;K16148;MIC_NP___g_mL_;bacteria_strain;np_synthesis
78;31;45.26;69;commercial;MBC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;meat;0;-0.0025;12;0.74025974;107.868;7;0;1.74025974;1;4;0;0;0;clinical samples (blood, stool, urine);pathogenic;1;human;0;1;0;1;1;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;4.605170186;Salmonella enterica subsp. enterica serovar Typhimurium    ATCC 43174;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
79;31;45.26;69;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;2.525728644;Staphylococcus aureus ATCC 49444;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
80;31;45.26;69;commercial;MBC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;3.218875825;Staphylococcus aureus ATCC 49444;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
81;52.7;55.6;58.5;commercial;MIC;small-molecule;24;water;quasi-spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;0.058268908;Pseudomonas aeruginosa Pa14;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
82;52.7;55.6;58.5;commercial;MIC;small-molecule;24;water;quasi-spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;0.058268908;Pseudomonas aeruginosa AC12A;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
83;52.7;55.6;58.5;commercial;MIC;small-molecule;24;water;quasi-spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;1.446918983;Pseudomonas aeruginosa DIN1;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
84;52.7;55.6;58.5;commercial;MBC;small-molecule;24;water;quasi-spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;0.753771802;Pseudomonas aeruginosa Pa14;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
85;52.7;55.6;58.5;commercial;MBC;small-molecule;24;water;quasi-spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;1.446918983;Pseudomonas aeruginosa DIN1;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
86;52.7;55.6;58.5;commercial;MBC;small-molecule;24;water;quasi-spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;0.753771802;Pseudomonas aeruginosa AC12A;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
87;52.7;55.6;58.5;commercial;MIC;small-molecule;24;water;quasi-spherical;none;;1.78376517;medium;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;2.140066163;Staphylococcus aureus Sa1;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
88;52.7;55.6;58.5;commercial;MIC;small-molecule;24;water;quasi-spherical;none;;1.78376517;medium;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;2.140066163;Staphylococcus aureus Sa2;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
89;52.7;55.6;58.5;commercial;MIC;small-molecule;24;water;quasi-spherical;none;;1.78376517;medium;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;2.140066163;Staphylococcus aureus Sa3;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
90;30;30;35;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;0;guts;0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;2.104134154;Escherichia coli ATCC 35218;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
91;30;30;35;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;0;guts;0;-0.0025;12;0.74025974;107.868;10;0;1.74025974;1;5;0;0;0;clinical samples (blood, urine);pathogenic;0;human;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;1.410986974;Salmonella enterica subsp. enterica serovar Typhi  ATCC 14028;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
92;30;30;35;commercial;MBC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;0;guts;0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (blood, stool, urine);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;2.595254707;Escherichia coli ATCC 35218;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
93;30;30;35;commercial;MBC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;0;guts;0;-0.0025;12;0.74025974;107.868;10;0;1.74025974;1;5;0;0;0;clinical samples (blood, urine);pathogenic;0;human;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;1;1;0;0;0;1.840549633;Salmonella enterica subsp. enterica serovar Typhi  ATCC 14028;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
875;27.69;27.69;27.69;lab;MIC;none;4;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;soil;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;1;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;4.127134385;Bacillus subtilis ATCC 6633;Green synthesis using Serai kayu
886;27.69;27.69;27.69;lab;MBC;none;4;ethanol;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;soil;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;0;0;plants;non-pathogenic;0;nature;0;1;0;1;0;0;0;1;0;1;1;1;0;0;1;0;0;1;1;0;1;0;4.828313737;Bacillus subtilis ATCC 6633;Green synthesis using Serai kayu
96;10;20;30;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;soil;0;-0.0025;72;0.74025974;107.868;48;0;1.74025974;1;24;0;0;0;skin;non-pathogenic;0;nature;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;1.840549633;Micrococcus luteus nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
97;10;20;30;commercial;MBC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;soil;0;-0.0025;72;0.74025974;107.868;48;0;1.74025974;1;24;0;0;0;skin;non-pathogenic;0;nature;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;1;1;2.054123734;Micrococcus luteus nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
98;10;20;30;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;2.091864062;Klebsiella pneumoniae nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
99;10;20;30;commercial;MBC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;2.282382386;Klebsiella pneumoniae nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
100;10;20;30;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;1.840549633;Pseudomonas aeruginosa nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
101;10;20;30;commercial;MBC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;2.091864062;Pseudomonas aeruginosa nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
102;10;20;30;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;4;0;1.74025974;1;1.5;0;0;0;mouth;opportunistic pathogen;0;human;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1.386294361;Escherichia coli nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
103;10;20;30;commercial;MBC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;4;0;1.74025974;1;1.5;0;0;0;mouth;opportunistic pathogen;0;human;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;1.840549633;Escherichia coli nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
104;10;20;30;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;1.386294361;Staphylococcus aureus nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
105;10;20;30;commercial;MBC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;skin;0;-0.0025;24;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;nasopharynx;pathogenic;0;human;0;0;0;0;0;0;1;1;0;0;0;1;1;0;1;1;0;1;1;0;0;0;1.840549633;Staphylococcus aureus nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
106;15;20;25;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;4;0;1.74025974;1;1.5;0;0;0;mouth;opportunistic pathogen;0;human;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;4.158883083;Escherichia coli nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
107;10;20;40;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;guts;0;-0.0025;24;0.74025974;107.868;4;0;1.74025974;1;1.5;0;0;0;mouth;opportunistic pathogen;0;human;0;1;1;0;1;1;1;1;1;1;1;1;0;0;0;0;1;1;1;0;0;0;2.772588722;Escherichia coli nan;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
108;3;3;3;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (blood, urine);0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;6;0;1;0;clinical samples (wound swabs);pathogenic;0;nosocomial;0;0;0;1;0;0;0;0;1;1;1;1;0;1;0;0;1;1;0;0;0;0;-1.386294361;Enterococcus faecium ATCC 19434;Chemical synthesis
109;3;3;3;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0.693147181;Escherichia coli ATCC 25922;Chemical synthesis
110;3;3;3;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;guts;0;-0.0025;4;0.74025974;107.868;2;0;1.74025974;1;1.5;0;0;0;mouth;non-pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;-0.693147181;Escherichia coli ATCC 25922;Chemical synthesis
111;3;3;3;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;guts;0;-0.0025;8;0.74025974;107.868;6;0;1.74025974;1;2;0;0;0;clinical samples (blood, stool, wound swabs);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;-0.693147181;Escherichia coli ATCC 43895;Chemical synthesis
112;3;3;3;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;guts;0;-0.0025;8;0.74025974;107.868;6;0;1.74025974;1;2;0;0;0;clinical samples (blood, stool, wound swabs);pathogenic;0;human;0;1;0;0;0;0;1;0;1;1;1;1;0;0;0;0;1;1;1;0;0;1;0.693147181;Escherichia coli ATCC 43895;Chemical synthesis
113;3;3;3;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;0;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;0;0;0;1;1;0;1;1;1;0;1;1;0;0;0;-0.693147181;Pseudomonas aeruginosa ATCC 27853;Chemical synthesis
114;3;3;3;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;skin;0;-0.0025;48;0.74025974;107.868;24;0;1.74025974;1;6;0;0;0;nasopharynx;pathogenic;0;human;0;1;0;0;0;0;1;1;0;0;0;1;1;0;0;1;0;0;1;1;1;0;-0.693147181;Staphylococcus aureus ATCC 25923;Chemical synthesis
115;3;3;3;lab;MIC;none;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;mouth;0;-0.0025;48;0.74025974;107.868;36;0;1.74025974;1;24;0;1;0;clinical samples (saliva);opportunistic pathogen;0;human;0;1;0;1;0;0;0;1;1;1;1;0;0;0;0;0;0;1;0;1;1;0;0.693147181;Streptococcus mutans KCTC 3065;Chemical synthesis
116;2;18.5;35;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;clinical samples (sputum, urine);0;-0.0025;12;0.74025974;107.868;8;0;1.74025974;1;4;0;0;0;clinical samples (wound swabs);opportunistic pathogen;0;nosocomial;0;1;0;0;1;0;0;1;0;0;1;1;0;1;1;1;0;1;1;0;0;0;0;Pseudomonas aeruginosa ATCC 10145;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
117;8;10;12;lab;MIC;none;24;water;spherical;none;mixed;1.78376517;weak;bio;0;11;1;0;soil;0;-0.0025;48;0.74025974;107.868;18;0;1.74025974;1;8;0;0;0;nosocomial;pathogenic;0;nature;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;2.772588722;Acinetobacter baumannii AIIMS 7;green_synthesis
118;8;10;12;commercial;MIC;small-molecule;20;water;spherical;none;;1.78376517;medium;chemical;0;11;0;0;soil;0;-0.0025;48;0.74025974;107.868;18;0;1.74025974;1;8;0;0;0;nosocomial;pathogenic;0;nature;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;1;0;1;1;0;0;0;2.772588722;Acinetobacter baumannii AIIMS 7;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
119;10;30;50;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;5.521460918;Klebsiella pneumoniae K-13;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
120;10;30;50;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;5.521460918;Klebsiella pneumoniae K-33;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
121;10;30;50;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;4.828313737;Klebsiella pneumoniae K-36;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
122;10;30;50;commercial;MBEC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;6.214608098;Klebsiella pneumoniae K-13;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
123;10;30;50;commercial;MBEC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;6.907755279;Klebsiella pneumoniae K-33;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
124;10;30;50;commercial;MBEC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;6.214608098;Klebsiella pneumoniae K-36;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
125;10;50;90;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;4.127134385;Klebsiella pneumoniae K-13;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
126;10;50;90;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;4.127134385;Klebsiella pneumoniae K-33;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
127;10;50;90;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;4.828313737;Klebsiella pneumoniae K-36;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
128;10;30;50;commercial;MBEC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;6.907755279;Klebsiella pneumoniae K-13;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
129;10;30;50;commercial;MBEC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;6.214608098;Klebsiella pneumoniae K-33;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
130;10;30;50;commercial;MBEC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;1;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;6.907755279;Klebsiella pneumoniae K-36;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
131;10;30;50;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;8.29404964;Klebsiella pneumoniae K-13;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
132;10;30;50;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;8.29404964;Klebsiella pneumoniae K-33;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
133;10;30;50;commercial;MIC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;8.29404964;Klebsiella pneumoniae K-36;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
134;10;30;50;commercial;MBEC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;8.29404964;Klebsiella pneumoniae K-13;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
135;10;30;50;commercial;MBEC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;8.29404964;Klebsiella pneumoniae K-33;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
136;10;30;50;commercial;MBEC;small-molecule;24;water;spherical;none;;1.78376517;medium;chemical;0;11;0;1;lungs;0;-0.0025;24;0.74025974;107.868;12;0;1.74025974;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;1;1;0;1;0;0;1;1;1;1;0;0;0;1;1;1;0;0;0;8.29404964;Klebsiella pneumoniae K-36;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
137;20;20;20;commercial;MIC;small-molecule;24;water;spherical;none;;4.688846487;medium;chemical;1;24;0;1;lungs;3;-1.118;24;0.944935065;101.961;12;0;162.8037375;1;3;0;0;0;clinical samples (blood, wound swabs);opportunistic pathogen;0;nosocomial;0;1;1;0;1;0;1;1;0;1;1;1;1;0;0;0;1;1;1;1;0;0;7.60090246;Klebsiella pneumoniae K-13;chemical_synthesis purchased from sigma aldrich ( citrate capped agnps)
