,np_size_max__nm_,np_synthesis,np_size_min__nm_,np_size_avg__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,Solvent_for_extract,time_set__hours_,shape,coating,Valance_electron,prim_specific_habitat,chi0v,amw,min_Incub_period__h,K00058,max_Incub_period__h,K12472,mdr,K07009,K17939,K14198,K07486,MIC_NP___g_mL_,bacteria,strain,bacteria_strain
89,35.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),30.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,8.2,Escherichia coli,ATCC 35218,Escherichia coli ATCC 35218
90,35.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),30.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,5.0,1,12,0,0,0,0,0,0,4.1,Salmonella enterica subsp. enterica serovar Typhi ,ATCC 14028,Salmonella enterica subsp. enterica serovar Typhi  ATCC 14028
91,35.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),30.0,30.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,13.4,Escherichia coli,ATCC 35218,Escherichia coli ATCC 35218
92,35.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),30.0,30.0,MBC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,guts,1.7837651700316897,107.868,5.0,1,12,0,0,0,0,0,0,6.3,Salmonella enterica subsp. enterica serovar Typhi ,ATCC 14028,Salmonella enterica subsp. enterica serovar Typhi  ATCC 14028
93,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0,11,soil,1.7837651700316897,107.868,6.0,1,12,0,0,0,0,0,0,8.1,Bacillus subtilis,None,Bacillus subtilis None
94,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0,11,soil,1.7837651700316897,107.868,6.0,1,12,0,0,0,0,0,0,9.8,Bacillus subtilis,None,Bacillus subtilis None
95,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0,11,soil,1.7837651700316897,107.868,24.0,1,72,0,0,0,0,0,0,6.3,Micrococcus luteus,None,Micrococcus luteus None
96,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0,11,soil,1.7837651700316897,107.868,24.0,1,72,0,0,0,0,0,0,7.8,Micrococcus luteus,None,Micrococcus luteus None
97,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,0,0,0,0,0,8.1,Klebsiella pneumoniae,None,Klebsiella pneumoniae None
98,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,0,0,0,0,0,9.8,Klebsiella pneumoniae,None,Klebsiella pneumoniae None
99,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,6.3,Pseudomonas aeruginosa,None,Pseudomonas aeruginosa None
100,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,8.1,Pseudomonas aeruginosa,None,Pseudomonas aeruginosa None
101,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,4.0,Escherichia coli,None,Escherichia coli None
102,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,6.3,Escherichia coli,None,Escherichia coli None
103,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,4.0,Staphylococcus aureus,None,Staphylococcus aureus None
104,30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MBC,37.0,1139.4714854111403,water,24.0,spherical,0,11,skin,1.7837651700316897,107.868,4.0,1,24,1,0,0,0,0,0,6.3,Staphylococcus aureus,None,Staphylococcus aureus None
105,25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,64.0,Escherichia coli,None,Escherichia coli None
106,40.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,20.0,MIC,37.0,1139.4714854111403,water,24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,24,0,0,0,0,0,1,16.0,Escherichia coli,None,Escherichia coli None
107,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (blood, urine)",1.7837651700316897,107.868,6.0,1,24,0,0,1,0,0,0,0.25,Enterococcus faecium,ATCC 19434,Enterococcus faecium ATCC 19434
108,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,2.0,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
109,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,1.5,1,4,0,0,0,0,0,0,0.5,Escherichia coli,ATCC 25922,Escherichia coli ATCC 25922
110,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,2.0,1,8,0,0,0,0,0,0,0.5,Escherichia coli,ATCC 43895,Escherichia coli ATCC 43895
111,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,guts,1.7837651700316897,107.868,2.0,1,8,0,0,0,0,0,0,2.0,Escherichia coli,ATCC 43895,Escherichia coli ATCC 43895
112,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,1,0,0,0.5,Pseudomonas aeruginosa,ATCC 27853,Pseudomonas aeruginosa ATCC 27853
113,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,skin,1.7837651700316897,107.868,6.0,1,48,1,0,1,0,1,0,0.5,Staphylococcus aureus,ATCC 25923,Staphylococcus aureus ATCC 25923
114,3.0,Chemical synthesis,3.0,3.0,MIC,90.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,mouth,1.7837651700316897,107.868,24.0,1,48,0,0,1,0,0,0,2.0,Streptococcus mutans,KCTC 3065,Streptococcus mutans KCTC 3065
115,35.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),2.0,18.5,MIC,48.07498601007275,1139.4714854111403,water (demineralized ),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,1.0,Pseudomonas aeruginosa,ATCC 10145,Pseudomonas aeruginosa ATCC 10145
116,12.0,green_synthesis,8.0,10.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,11,soil,1.7837651700316897,107.868,8.0,1,48,0,0,0,0,0,0,16.0,Acinetobacter baumannii,AIIMS 7,Acinetobacter baumannii AIIMS 7
117,12.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),8.0,10.0,MIC,48.07498601007275,1139.4714854111403,water,20.0,spherical,0,11,soil,1.7837651700316897,107.868,8.0,1,48,0,0,0,0,0,0,16.0,Acinetobacter baumannii,AIIMS 7,Acinetobacter baumannii AIIMS 7
118,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,250.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
119,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,250.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
120,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,125.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
121,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,500.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
122,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,1000.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
123,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,500.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
124,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,62.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
125,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,62.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
126,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,125.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
127,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,1000.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
128,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,500.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
129,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,1000.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
130,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,4000.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
131,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,4000.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
132,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,4000.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
133,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,4000.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
134,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,4000.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
135,50.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,30.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,11,lungs,1.7837651700316897,107.868,3.0,1,24,0,1,0,0,0,0,4000.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
136,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,2000.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
137,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,2000.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
138,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,2000.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
139,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,1000.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
140,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,1000.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
141,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,1,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,1000.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
142,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,2000.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
143,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,2000.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
144,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,2000.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
145,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,2000.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
146,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,2000.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
147,20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,20.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,24,lungs,4.688846486529344,101.961,3.0,1,24,0,1,0,0,0,0,2000.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
148,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,10,lungs,1.3038404810405295,58.693,3.0,1,24,0,1,0,0,0,0,4000.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
149,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,10,lungs,1.3038404810405295,58.693,3.0,1,24,0,1,0,0,0,0,8000.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
150,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MIC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,10,lungs,1.3038404810405295,58.693,3.0,1,24,0,1,0,0,0,0,4000.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
151,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,10,lungs,1.3038404810405295,58.693,3.0,1,24,0,1,0,0,0,0,8000.0,Klebsiella pneumoniae,K-13,Klebsiella pneumoniae K-13
152,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,10,lungs,1.3038404810405295,58.693,3.0,1,24,0,1,0,0,0,0,8000.0,Klebsiella pneumoniae,K-33,Klebsiella pneumoniae K-33
153,90.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,50.0,MBEC,48.07498601007275,1139.4714854111403,water,24.0,spherical,0,10,lungs,1.3038404810405295,58.693,3.0,1,24,0,1,0,0,0,0,8000.0,Klebsiella pneumoniae,K-36,Klebsiella pneumoniae K-36
154,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,1,0,0,128.0,Pseudomonas aeruginosa,H039,Pseudomonas aeruginosa H039
155,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,128.0,Pseudomonas aeruginosa,H278,Pseudomonas aeruginosa H278
156,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,128.0,Pseudomonas aeruginosa,RME 124,Pseudomonas aeruginosa RME 124
157,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,128.0,Pseudomonas aeruginosa,INP-64,Pseudomonas aeruginosa INP-64
158,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,128.0,Pseudomonas aeruginosa,INP-62,Pseudomonas aeruginosa INP-62
159,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,1,0,0,128.0,Pseudomonas aeruginosa,RME 27,Pseudomonas aeruginosa RME 27
160,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,48.07498601007275,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,1,0,0,8.0,Pseudomonas aeruginosa,Pae 27853,Pseudomonas aeruginosa Pae 27853
161,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,1,0,0,64.0,Pseudomonas aeruginosa,H039,Pseudomonas aeruginosa H039
162,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,128.0,Pseudomonas aeruginosa,H278,Pseudomonas aeruginosa H278
163,70.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),5.34,26.06,MIC,25.0,1139.4714854111403,water (distilled),24.0,spherical,0,11,"clinical samples (sputum, urine)",1.7837651700316897,107.868,4.0,1,12,0,0,0,0,0,0,64.0,Pseudomonas aeruginosa,RME 124,Pseudomonas aeruginosa RME 124
