np_size_max__nm_,np_synthesis,np_size_min__nm_,method,Temperature_for_extract__C,Duration_preparing_extract__min,np_size_avg__nm_,Solvent_for_extract,amw,time_set__hours_,bacteria,Valance_electron,Order,avg_Incub_period__h,prim_specific_habitat,Genus,sec_habitat,coating,shape,mdr,max_Incub_period__h,min_Incub_period__h,common_environment,MIC_NP___g_mL_
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Staphylococcus sciuri,11,Bacillales,24,skin,Mammaliicoccus,guts,0,spherical,0,48,6.0,human,5.545177444479562
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Staphylococcus sciuri,11,Bacillales,24,skin,Mammaliicoccus,guts,0,spherical,0,48,6.0,human,5.545177444479562
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Staphylococcus sciuri,11,Bacillales,24,skin,Mammaliicoccus,guts,0,spherical,0,48,6.0,human,5.545177444479562
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Staphylococcus sciuri,11,Bacillales,24,skin,Mammaliicoccus,guts,0,spherical,0,48,6.0,human,5.545177444479562
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Staphylococcus sciuri,11,Bacillales,24,skin,Mammaliicoccus,guts,0,spherical,0,48,6.0,human,5.545177444479562
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,3.4657359027997265
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,3.4657359027997265
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,3.4657359027997265
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,3.4657359027997265
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,3.4657359027997265
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,0,spherical,0,48,8.0,nature,3.4657359027997265
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,0,spherical,0,4,1.5,human,4.1588830833596715
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,0,spherical,0,4,1.5,human,4.1588830833596715
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,0,spherical,0,4,1.5,human,4.1588830833596715
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,4.852030263919617
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,4.852030263919617
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,4.852030263919617
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,4.852030263919617
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,4.852030263919617
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,4.852030263919617
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,1,spherical,0,4,1.5,human,4.1588830833596715
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",1,spherical,0,24,3.0,nosocomial,4.852030263919617
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,0,12,4.0,nosocomial,2.772588722239781
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Acinetobacter baumannii,11,Moraxellales,18,soil,Acinetobacter,nosocomial,1,spherical,0,48,8.0,nature,3.4657359027997265
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,1,spherical,0,48,18.0,nosocomial,5.545177444479562
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Staphylococcus epidermidis,11,Bacillales,12,skin,Staphylococcus,medical surfaces,1,spherical,0,24,6.0,human,5.545177444479562
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,1,spherical,0,4,1.5,human,4.1588830833596715
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,4.852030263919617
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,2.772588722239781
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Staphylococcus epidermidis,11,Bacillales,12,skin,Staphylococcus,medical surfaces,0,spherical,0,24,6.0,human,5.545177444479562
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Escherichia coli,11,Enterobacterales,2,guts,Escherichia,mouth,0,spherical,0,4,1.5,human,4.1588830833596715
25.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,37.0,1139.4714854111403,20.0,water,107.868,18.0,Staphylococcus aureus,11,Bacillales,24,"clinical samples (blood, sputum)",Staphylococcus,skin,0,spherical,0,48,18.0,nosocomial,5.545177444479562
60.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),60.0,MIC,48.07498601007275,1139.4714854111403,60.0,water,107.868,20.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,0,12,4.0,nosocomial,0.9162907318741551
10.0,green_synthesis,10.0,MIC,48.07498601007275,1139.4714854111403,10.0,water,107.868,24.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),0,spherical,0,12,4.0,nosocomial,-1.4524341636244356
10.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),10.0,MIC,48.07498601007275,1139.4714854111403,10.0,water,107.868,20.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,0,12,4.0,nosocomial,5.455321115357702
20.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),20.0,MIC,48.07498601007275,1139.4714854111403,20.0,water,107.868,20.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,0,12,4.0,nosocomial,6.437751649736401
40.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),40.0,MIC,48.07498601007275,1139.4714854111403,40.0,water,107.868,20.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,0,12,4.0,nosocomial,0.22314355131420976
60.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),60.0,MIC,48.07498601007275,1139.4714854111403,60.0,water,107.868,20.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,0,12,4.0,nosocomial,0.9162907318741551
100.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),100.0,MIC,48.07498601007275,1139.4714854111403,100.0,water,107.868,20.0,Pseudomonas aeruginosa,11,Pseudomonadales,8,"clinical samples (sputum, urine)",Pseudomonas,clinical samples (wound swabs),1,spherical,0,12,4.0,nosocomial,2.0149030205422647
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,-0.2231435513142097
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,1.2237754316221157
30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,3.2188758248682006
30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,3.2188758248682006
30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,3.2188758248682006
30.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),15.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,3.2188758248682006
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,1.916922612182061
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,1.916922612182061
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,1.916922612182061
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,1.916922612182061
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,0,24,3.0,nosocomial,1.916922612182061
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,1,24,1.5,human,-0.2231435513142097
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,1,24,1.5,human,-0.2231435513142097
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,1,24,1.5,human,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,1,24,3.0,nosocomial,1.2237754316221157
28.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),28.0,MIC,21.0,1139.4714854111403,28.0,water,107.868,24.0,Klebsiella pneumoniae,11,Enterobacterales,12,lungs,Klebsiella,"clinical samples (blood, wound swabs)",0,spherical,1,24,3.0,nosocomial,1.916922612182061
69.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),31.0,MIC,48.07498601007275,1139.4714854111403,45.26,water,107.868,24.0,Bacillus cereus,11,Bacillales,10,soil,Bacillus,plants,0,spherical,0,16,4.0,nature,3.2188758248682006
69.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),31.0,MBC,48.07498601007275,1139.4714854111403,45.26,water,107.868,24.0,Bacillus cereus,11,Bacillales,10,soil,Bacillus,plants,0,spherical,0,16,4.0,nature,3.912023005428146
69.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),31.0,MIC,48.07498601007275,1139.4714854111403,45.26,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,3.912023005428146
69.0,chemical_synthesis purchased from sigma aldrich ( citrate capped agnps),31.0,MBC,48.07498601007275,1139.4714854111403,45.26,water,107.868,24.0,Escherichia coli,11,Enterobacterales,4,guts,Escherichia,mouth,0,spherical,0,24,1.5,human,4.605170185988092
